phylo,species,Plots,Block,NP,NAR,Cvalue,Biomass,presence
Potentilla_bifurca,Potentilla_bifurca,327,3,2,3,1.06,0.45,0.33
Potentilla_bifurca,Potentilla_bifurca,331,3,0,4,1.06,0.39,1
Potentilla_bifurca,Potentilla_bifurca,332,3,0,3,1.06,0.3,0.67
Potentilla_bifurca,Potentilla_bifurca,333,3,1,6,1.06,0.55,0.67
Potentilla_bifurca,Potentilla_bifurca,334,3,2,4,1.06,0.02,0.33
Potentilla_bifurca,Potentilla_bifurca,335,3,2,7,1.06,1.16,0.67
Potentilla_bifurca,Potentilla_bifurca,336,3,2,2,1.06,3.77,1
Potentilla_bifurca,Potentilla_bifurca,337,3,2,6,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,411,4,0,0,1.06,1.8,1
Potentilla_bifurca,Potentilla_bifurca,412,4,0,3,1.06,0.75,0.67
Potentilla_bifurca,Potentilla_bifurca,413,4,2,6,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,414,4,2,6,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,415,4,0,0,1.06,0.71,1
Potentilla_bifurca,Potentilla_bifurca,416,4,2,3,1.06,0.77,0.67
Potentilla_bifurca,Potentilla_bifurca,417,4,2,5,1.06,3.27,1
Potentilla_bifurca,Potentilla_bifurca,421,4,2,4,1.06,0.73,1
Potentilla_bifurca,Potentilla_bifurca,422,4,2,8,1.06,1.75,1
Potentilla_bifurca,Potentilla_bifurca,423,4,1,6,1.06,0,0.33
Potentilla_bifurca,Potentilla_bifurca,424,4,1,5,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,425,4,2,7,1.06,4.5,1
Potentilla_bifurca,Potentilla_bifurca,426,4,0,4,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,427,4,0,3,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,431,4,1,4,1.06,0.47,0.67
Potentilla_bifurca,Potentilla_bifurca,432,4,2,2,1.06,2.46,1
Potentilla_bifurca,Potentilla_bifurca,433,4,2,7,1.06,1.94,1
Potentilla_bifurca,Potentilla_bifurca,434,4,1,5,1.06,1.08,0.67
Potentilla_bifurca,Potentilla_bifurca,435,4,0,2,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,436,4,0,2,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,437,4,1,7,1.06,0.55,0.67
Potentilla_bifurca,Potentilla_bifurca,511,5,1,5,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,512,5,2,4,1.06,0.14,0.33
Potentilla_bifurca,Potentilla_bifurca,513,5,0,2,1.06,1.57,1
Potentilla_bifurca,Potentilla_bifurca,514,5,0,0,1.06,0.64,0.67
Potentilla_bifurca,Potentilla_bifurca,515,5,0,0,1.06,0.63,0.33
Potentilla_bifurca,Potentilla_bifurca,516,5,2,3,1.06,0.58,0.67
Potentilla_bifurca,Potentilla_bifurca,517,5,0,4,1.06,0.37,1
Potentilla_bifurca,Potentilla_bifurca,521,5,1,7,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,522,5,2,7,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,523,5,2,8,1.06,0.1,1
Potentilla_bifurca,Potentilla_bifurca,524,5,2,2,1.06,1.23,0.33
Potentilla_bifurca,Potentilla_bifurca,525,5,1,4,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,526,5,0,3,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,527,5,2,6,1.06,0.93,0.67
Potentilla_bifurca,Potentilla_bifurca,531,5,0,2,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,532,5,1,6,1.06,0,0
Potentilla_bifurca,Potentilla_bifurca,533,5,1,5,1.06,4.88,1
Potentilla_bifurca,Potentilla_bifurca,534,5,2,7,1.06,3.15,1
Potentilla_bifurca,Potentilla_bifurca,535,5,2,5,1.06,2.19,0.67
Potentilla_bifurca,Potentilla_bifurca,536,5,2,6,1.06,6.26,1
Potentilla_bifurca,Potentilla_bifurca,537,5,0,3,1.06,2.32,1
Potentilla_tanacetifolia,Potentilla_tanacetifolia,111,1,1,5,0.26,0,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,112,1,2,3,0.26,0.21,0.67
Potentilla_tanacetifolia,Potentilla_tanacetifolia,113,1,2,6,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,114,1,0,2,0.26,8.55,1
Potentilla_tanacetifolia,Potentilla_tanacetifolia,115,1,0,0,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,116,1,1,6,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,117,1,1,7,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,121,1,2,4,0.26,3.48,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,122,1,1,5,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,123,1,2,5,0.26,3.92,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,124,1,0,2,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,125,1,2,7,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,126,1,2,2,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,127,1,1,4,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,131,1,2,6,0.26,1.12,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,132,1,0,0,0.26,0.32,1
Potentilla_tanacetifolia,Potentilla_tanacetifolia,133,1,0,3,0.26,0,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,134,1,2,7,0.26,0.71,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,135,1,2,8,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,136,1,0,4,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,137,1,0,3,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,211,2,1,7,0.26,26.69,1
Potentilla_tanacetifolia,Potentilla_tanacetifolia,212,2,0,2,0.26,6.39,1
Potentilla_tanacetifolia,Potentilla_tanacetifolia,213,2,0,3,0.26,2.9,1
Potentilla_tanacetifolia,Potentilla_tanacetifolia,214,2,2,5,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,215,2,2,8,0.26,1.08,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,216,2,0,0,0.26,0.24,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,217,2,1,5,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,221,2,1,4,0.26,18.79,0.67
Potentilla_tanacetifolia,Potentilla_tanacetifolia,222,2,2,7,0.26,0.25,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,223,2,1,5,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,224,2,1,6,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,225,2,2,4,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,226,2,0,3,0.26,0.22,0.67
Potentilla_tanacetifolia,Potentilla_tanacetifolia,227,2,2,7,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,231,2,2,3,0.26,1.73,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,232,2,2,6,0.26,1.9,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,233,2,0,0,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,234,2,0,4,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,235,2,0,2,0.26,0.22,0.67
Potentilla_tanacetifolia,Potentilla_tanacetifolia,236,2,2,2,0.26,0.2,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,237,2,2,6,0.26,0.06,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,311,3,2,7,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,312,3,1,5,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,313,3,2,5,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,314,3,0,2,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,315,3,1,4,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,316,3,0,0,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,317,3,1,7,0.26,0.01,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,321,3,2,6,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,322,3,0,0,0.26,0.06,0.67
Potentilla_tanacetifolia,Potentilla_tanacetifolia,323,3,0,3,0.26,0.98,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,324,3,2,8,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,325,3,0,2,0.26,0.67,1
Potentilla_tanacetifolia,Potentilla_tanacetifolia,326,3,1,5,0.26,0.16,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,327,3,2,3,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,331,3,0,4,0.26,1.3,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,332,3,0,3,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,333,3,1,6,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,334,3,2,4,0.26,0.58,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,335,3,2,7,0.26,0,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,336,3,2,2,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,337,3,2,6,0.26,0.62,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,411,4,0,0,0.26,0.11,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,412,4,0,3,0.26,1.83,0.67
Potentilla_tanacetifolia,Potentilla_tanacetifolia,413,4,2,6,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,414,4,2,6,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,415,4,0,0,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,416,4,2,3,0.26,43.9,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,417,4,2,5,0.26,1.38,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,421,4,2,4,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,422,4,2,8,0.26,0.45,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,423,4,1,6,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,424,4,1,5,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,425,4,2,7,0.26,1.04,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,426,4,0,4,0.26,13.56,1
Potentilla_tanacetifolia,Potentilla_tanacetifolia,427,4,0,3,0.26,0.41,0.67
Potentilla_tanacetifolia,Potentilla_tanacetifolia,431,4,1,4,0.26,0.31,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,432,4,2,2,0.26,3.92,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,433,4,2,7,0.26,10.94,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,434,4,1,5,0.26,44.82,0.67
Potentilla_tanacetifolia,Potentilla_tanacetifolia,435,4,0,2,0.26,5.21,1
Potentilla_tanacetifolia,Potentilla_tanacetifolia,436,4,0,2,0.26,0.03,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,437,4,1,7,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,511,5,1,5,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,512,5,2,4,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,513,5,0,2,0.26,4.5,0.67
Potentilla_tanacetifolia,Potentilla_tanacetifolia,514,5,0,0,0.26,12.87,1
Potentilla_tanacetifolia,Potentilla_tanacetifolia,515,5,0,0,0.26,0.03,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,516,5,2,3,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,517,5,0,4,0.26,1.45,1
Potentilla_tanacetifolia,Potentilla_tanacetifolia,521,5,1,7,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,522,5,2,7,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,523,5,2,8,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,524,5,2,2,0.26,0.33,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,525,5,1,4,0.26,0.57,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,526,5,0,3,0.26,12.8,1
Potentilla_tanacetifolia,Potentilla_tanacetifolia,527,5,2,6,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,531,5,0,2,0.26,0.02,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,532,5,1,6,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,533,5,1,5,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,534,5,2,7,0.26,0,0
Potentilla_tanacetifolia,Potentilla_tanacetifolia,535,5,2,5,0.26,1.5,0.33
Potentilla_tanacetifolia,Potentilla_tanacetifolia,536,5,2,6,0.26,5.99,0.67
Potentilla_tanacetifolia,Potentilla_tanacetifolia,537,5,0,3,0.26,10.82,1
Potentilla_verticillaris,Potentilla_verticillaris,111,1,1,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,112,1,2,3,0.99,0.02,0.33
Potentilla_verticillaris,Potentilla_verticillaris,113,1,2,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,114,1,0,2,0.99,0.24,0.67
Potentilla_verticillaris,Potentilla_verticillaris,115,1,0,0,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,116,1,1,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,117,1,1,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,121,1,2,4,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,122,1,1,5,0.99,0.3,0.33
Potentilla_verticillaris,Potentilla_verticillaris,123,1,2,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,124,1,0,2,0.99,0.72,1
Potentilla_verticillaris,Potentilla_verticillaris,125,1,2,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,126,1,2,2,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,127,1,1,4,0.99,0.37,0.33
Potentilla_verticillaris,Potentilla_verticillaris,131,1,2,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,132,1,0,0,0.99,0.04,0.67
Potentilla_verticillaris,Potentilla_verticillaris,133,1,0,3,0.99,0.29,1
Potentilla_verticillaris,Potentilla_verticillaris,134,1,2,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,135,1,2,8,0.99,0.45,0.33
Potentilla_verticillaris,Potentilla_verticillaris,136,1,0,4,0.99,0.57,0.33
Potentilla_verticillaris,Potentilla_verticillaris,137,1,0,3,0.99,0.08,0.67
Potentilla_verticillaris,Potentilla_verticillaris,211,2,1,7,0.99,0.57,0.67
Potentilla_verticillaris,Potentilla_verticillaris,212,2,0,2,0.99,0,0.33
Potentilla_verticillaris,Potentilla_verticillaris,213,2,0,3,0.99,0.02,0.33
Potentilla_verticillaris,Potentilla_verticillaris,214,2,2,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,215,2,2,8,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,216,2,0,0,0.99,0.11,0.33
Potentilla_verticillaris,Potentilla_verticillaris,217,2,1,5,0.99,0.28,0.33
Potentilla_verticillaris,Potentilla_verticillaris,221,2,1,4,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,222,2,2,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,223,2,1,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,224,2,1,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,225,2,2,4,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,226,2,0,3,0.99,0.22,0.67
Potentilla_verticillaris,Potentilla_verticillaris,227,2,2,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,231,2,2,3,0.99,0,0.33
Potentilla_verticillaris,Potentilla_verticillaris,232,2,2,6,0.99,0.05,0.33
Potentilla_verticillaris,Potentilla_verticillaris,233,2,0,0,0.99,0,0.33
Potentilla_verticillaris,Potentilla_verticillaris,234,2,0,4,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,235,2,0,2,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,236,2,2,2,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,237,2,2,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,311,3,2,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,312,3,1,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,313,3,2,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,314,3,0,2,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,315,3,1,4,0.99,0.25,0.33
Potentilla_verticillaris,Potentilla_verticillaris,316,3,0,0,0.99,0.19,0.33
Potentilla_verticillaris,Potentilla_verticillaris,317,3,1,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,321,3,2,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,322,3,0,0,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,323,3,0,3,0.99,0.15,0.33
Potentilla_verticillaris,Potentilla_verticillaris,324,3,2,8,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,325,3,0,2,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,326,3,1,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,327,3,2,3,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,331,3,0,4,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,332,3,0,3,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,333,3,1,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,334,3,2,4,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,335,3,2,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,336,3,2,2,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,337,3,2,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,411,4,0,0,0.99,0.03,0.33
Potentilla_verticillaris,Potentilla_verticillaris,412,4,0,3,0.99,0.09,0.33
Potentilla_verticillaris,Potentilla_verticillaris,413,4,2,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,414,4,2,6,0.99,0.04,0.33
Potentilla_verticillaris,Potentilla_verticillaris,415,4,0,0,0.99,0.04,0.33
Potentilla_verticillaris,Potentilla_verticillaris,416,4,2,3,0.99,0.2,0.33
Potentilla_verticillaris,Potentilla_verticillaris,417,4,2,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,421,4,2,4,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,422,4,2,8,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,423,4,1,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,424,4,1,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,425,4,2,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,426,4,0,4,0.99,0.42,1
Potentilla_verticillaris,Potentilla_verticillaris,427,4,0,3,0.99,2.04,0.67
Potentilla_verticillaris,Potentilla_verticillaris,431,4,1,4,0.99,0.24,0.33
Potentilla_verticillaris,Potentilla_verticillaris,432,4,2,2,0.99,0.03,0.33
Potentilla_verticillaris,Potentilla_verticillaris,433,4,2,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,434,4,1,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,435,4,0,2,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,436,4,0,2,0.99,0.1,0.67
Potentilla_verticillaris,Potentilla_verticillaris,437,4,1,7,0.99,1.08,0.67
Potentilla_verticillaris,Potentilla_verticillaris,511,5,1,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,512,5,2,4,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,513,5,0,2,0.99,0.03,0.33
Potentilla_verticillaris,Potentilla_verticillaris,514,5,0,0,0.99,0.59,1
Potentilla_verticillaris,Potentilla_verticillaris,515,5,0,0,0.99,0,0.33
Potentilla_verticillaris,Potentilla_verticillaris,516,5,2,3,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,517,5,0,4,0.99,10.02,1
Potentilla_verticillaris,Potentilla_verticillaris,521,5,1,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,522,5,2,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,523,5,2,8,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,524,5,2,2,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,525,5,1,4,0.99,0.05,0.33
Potentilla_verticillaris,Potentilla_verticillaris,526,5,0,3,0.99,0,0.33
Potentilla_verticillaris,Potentilla_verticillaris,527,5,2,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,531,5,0,2,0.99,0.6,0.33
Potentilla_verticillaris,Potentilla_verticillaris,532,5,1,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,533,5,1,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,534,5,2,7,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,535,5,2,5,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,536,5,2,6,0.99,0,0
Potentilla_verticillaris,Potentilla_verticillaris,537,5,0,3,0.99,0.77,0.67
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,111,1,1,5,5.33,0.66,0.67
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,112,1,2,3,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,113,1,2,6,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,114,1,0,2,5.33,0.25,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,115,1,0,0,5.33,0.01,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,116,1,1,6,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,117,1,1,7,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,121,1,2,4,5.33,0.68,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,122,1,1,5,5.33,0.4,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,123,1,2,5,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,124,1,0,2,5.33,0.34,0.67
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,125,1,2,7,5.33,0.1,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,126,1,2,2,5.33,0.14,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,127,1,1,4,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,131,1,2,6,5.33,0.51,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,132,1,0,0,5.33,0.17,0.67
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,133,1,0,3,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,134,1,2,7,5.33,0.02,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,135,1,2,8,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,136,1,0,4,5.33,14.4,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,137,1,0,3,5.33,1.84,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,211,2,1,7,5.33,2.46,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,212,2,0,2,5.33,2,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,213,2,0,3,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,214,2,2,5,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,215,2,2,8,5.33,0.32,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,216,2,0,0,5.33,1.56,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,217,2,1,5,5.33,0.95,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,221,2,1,4,5.33,0.28,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,222,2,2,7,5.33,0.16,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,223,2,1,5,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,224,2,1,6,5.33,0.9,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,225,2,2,4,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,226,2,0,3,5.33,1.06,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,227,2,2,7,5.33,0.59,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,231,2,2,3,5.33,1.64,0.67
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,232,2,2,6,5.33,0.06,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,233,2,0,0,5.33,0.6,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,234,2,0,4,5.33,1.88,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,235,2,0,2,5.33,1.48,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,236,2,2,2,5.33,1.07,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,237,2,2,6,5.33,2.61,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,311,3,2,7,5.33,0.04,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,312,3,1,5,5.33,0.19,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,313,3,2,5,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,314,3,0,2,5.33,4.82,0.67
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,315,3,1,4,5.33,0.51,0.67
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,316,3,0,0,5.33,0.69,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,317,3,1,7,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,321,3,2,6,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,322,3,0,0,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,323,3,0,3,5.33,3.25,1
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,324,3,2,8,5.33,1.5,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,325,3,0,2,5.33,1.21,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,326,3,1,5,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,327,3,2,3,5.33,0.84,0.33
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,331,3,0,4,5.33,0,0
Pulsatilla_turczaninovii,Pulsatilla_turczaninovii,332,3,0,3,5.33,0,0
